YYYY,MM,DD,EXCH,COMMODITY,TICKER,FILESIZE,VOLUME,OPENINT,TIMESTAMP,LASTPRICE
2013,01,24,DCE,A,A1407,2802,12.0,0.0,14:59:53.0,4863.0
2013,01,25,DCE,A,A1303,17516,8.0,218.0,14:59:56.0,4771.0
2013,01,25,DCE,A,A1305,465709,58236.0,172606.0,15:00:00.0,4832.0
2013,01,25,DCE,A,A1307,58057,4.0,34.0,14:59:56.0,4829.0
2013,01,25,DCE,A,A1309,375223,29874.0,161866.0,15:00:00.0,4786.0
2013,01,25,DCE,A,A1311,63605,0.0,30.0,14:59:59.0,4814.0
2013,01,25,DCE,A,A1401,92674,1976.0,43258.0,15:00:00.0,4771.0
2013,01,25,DCE,A,A1403,3603,0.0,0.0,14:59:53.0,4792.0
2013,01,25,DCE,A,A1405,9726,76.0,386.0,15:00:00.0,4835.0
2013,01,25,DCE,A,A1407,1734,0.0,0.0,14:59:52.0,4863.0
2013,01,28,DCE,A,A1303,42071,0.0,218.0,14:59:59.0,4771.0
2013,01,28,DCE,A,A1305,315260,33410.0,162716.0,15:00:00.0,4851.0
2013,01,28,DCE,A,A1307,44604,10.0,36.0,14:59:59.0,4840.0
2013,01,28,DCE,A,A1309,317712,21646.0,160958.0,15:00:00.0,4819.0
2013,01,28,DCE,A,A1311,57176,0.0,30.0,14:59:59.0,4814.0
2013,01,28,DCE,A,A1401,72686,1618.0,43844.0,15:00:00.0,4789.0
2013,01,28,DCE,A,A1403,13355,0.0,0.0,14:59:56.0,4792.0
2013,01,28,DCE,A,A1405,11063,46.0,416.0,14:59:57.0,4843.0
2013,01,28,DCE,A,A1407,9911,0.0,0.0,14:59:56.0,4834.0
2013,01,29,DCE,A,A1303,32838,8.0,224.0,14:59:56.0,4791.0
2013,01,29,DCE,A,A1305,265124,22650.0,161704.0,15:00:00.0,4847.0
2013,01,29,DCE,A,A1307,29167,14.0,30.0,14:59:56.0,4839.0
2013,01,29,DCE,A,A1309,308563,20200.0,161468.0,15:00:00.0,4812.0
2013,01,29,DCE,A,A1311,41214,0.0,30.0,14:59:59.0,4814.0
2013,01,29,DCE,A,A1401,81298,2516.0,43234.0,15:00:00.0,4775.0
2013,01,29,DCE,A,A1403,17896,0.0,0.0,14:59:56.0,4792.0
2013,01,29,DCE,A,A1405,17404,100.0,454.0,14:59:56.0,4836.0
2013,01,29,DCE,A,A1407,12073,0.0,0.0,14:59:56.0,4834.0
2013,01,30,DCE,A,A1303,27055,78.0,160.0,14:59:59.0,4800.0
2013,01,30,DCE,A,A1305,390340,38098.0,158402.0,15:00:00.0,4862.0
2013,01,30,DCE,A,A1307,28190,8.0,26.0,14:59:59.0,4855.0
2013,01,30,DCE,A,A1309,396409,27030.0,157106.0,14:59:59.0,4837.0
2013,01,30,DCE,A,A1311,40501,2.0,32.0,14:59:56.0,4797.0
2013,01,30,DCE,A,A1401,119563,4050.0,44382.0,14:59:59.0,4786.0
2013,01,30,DCE,A,A1403,24626,0.0,0.0,14:59:54.0,4792.0
2013,01,30,DCE,A,A1405,16965,80.0,454.0,14:59:54.0,4852.0
2013,01,30,DCE,A,A1407,11429,0.0,0.0,14:59:54.0,4834.0
2013,01,31,DCE,A,A1303,23372,2.0,160.0,14:59:27.0,4800.0
2013,01,31,DCE,A,A1305,422886,39410.0,150030.0,15:00:00.0,4855.0
2013,01,31,DCE,A,A1307,48775,10.0,26.0,14:59:56.0,4851.0
2013,01,31,DCE,A,A1309,440327,37474.0,155102.0,15:00:00.0,4838.0
2013,01,31,DCE,A,A1311,56708,14.0,24.0,14:59:54.0,4800.0
2013,01,31,DCE,A,A1401,101960,4142.0,46406.0,15:00:00.0,4789.0
2013,01,31,DCE,A,A1403,24433,0.0,0.0,14:59:54.0,4792.0
2013,01,31,DCE,A,A1405,12184,138.0,516.0,14:59:58.0,4853.0
2013,01,31,DCE,A,A1407,15731,0.0,0.0,14:59:51.0,4834.0
2013,01,04,DCE,B,B1301,87,0,0,0,0
2013,01,04,DCE,B,B1303,6924,8.0,2.0,14:58:03.0,4900.0
2013,01,04,DCE,B,B1305,23744,148.0,124.0,14:59:59.0,4674.0
2013,01,04,DCE,B,B1307,5970,2.0,2.0,14:56:52.0,4466.0
2013,01,04,DCE,B,B1309,8457,0.0,32.0,14:56:51.0,4724.0
2013,01,04,DCE,B,B1311,2477,0.0,4.0,14:59:19.0,4725.0
2013,01,07,DCE,B,B1301,87,0,0,0,0
2013,01,07,DCE,B,B1303,4380,0.0,2.0,14:59:52.0,4900.0
2013,01,07,DCE,B,B1305,21412,12.0,130.0,14:57:37.0,4667.0
2013,01,07,DCE,B,B1307,2929,0.0,2.0,14:59:46.0,4466.0
2013,01,07,DCE,B,B1309,11481,2.0,32.0,14:59:55.0,4700.0
2013,01,07,DCE,B,B1311,3913,0.0,4.0,14:57:39.0,4725.0
2013,01,08,DCE,B,B1301,87,0,0,0,0
2013,01,08,DCE,B,B1303,4645,0.0,2.0,14:57:57.0,4782.0
2013,01,08,DCE,B,B1305,19050,22.0,138.0,14:59:59.0,4664.0
2013,01,08,DCE,B,B1307,1769,0.0,2.0,14:57:59.0,4466.0
2013,01,08,DCE,B,B1309,14883,6.0,36.0,14:59:02.0,4709.0
2013,01,08,DCE,B,B1311,4486,2.0,2.0,14:57:59.0,4700.0
2013,01,09,DCE,B,B1301,87,0,0,0,0
2013,01,09,DCE,B,B1303,3055,0.0,2.0,14:57:49.0,4782.0
2013,01,09,DCE,B,B1305,16699,32.0,168.0,14:59:59.0,4655.0
2013,01,09,DCE,B,B1307,3785,0.0,2.0,14:57:51.0,4466.0
2013,01,09,DCE,B,B1309,11913,6.0,38.0,14:57:52.0,4686.0
2013,01,09,DCE,B,B1311,5811,2.0,2.0,14:58:20.0,4694.0
2013,01,10,DCE,B,B1301,87,0,0,0,0
2013,01,10,DCE,B,B1303,3850,0.0,2.0,14:58:32.0,4782.0
2013,01,10,DCE,B,B1305,14241,6.0,168.0,14:59:57.0,4640.0
2013,01,10,DCE,B,B1307,3010,0.0,2.0,14:58:26.0,4466.0
2013,01,10,DCE,B,B1309,10887,2.0,38.0,14:59:37.0,4684.0
2013,01,10,DCE,B,B1311,4592,0.0,2.0,14:58:56.0,4694.0
2013,01,11,DCE,B,B1301,87,0,0,0,0
2013,01,11,DCE,B,B1303,3850,0.0,2.0,14:59:48.0,4782.0
2013,01,11,DCE,B,B1305,20107,14.0,176.0,14:59:49.0,4668.0
2013,01,11,DCE,B,B1307,3335,0.0,2.0,14:58:20.0,4466.0
2013,01,11,DCE,B,B1309,18609,2.0,40.0,14:59:49.0,4679.0
2013,01,11,DCE,B,B1311,4486,0.0,2.0,14:59:48.0,4694.0
2013,01,14,DCE,B,B1301,87,0,0,0,0
2013,01,14,DCE,B,B1303,2578,0.0,2.0,14:58:58.0,4782.0
2013,01,14,DCE,B,B1305,12718,28.0,196.0,14:59:44.0,4657.0
2013,01,14,DCE,B,B1307,899,2.0,2.0,14:56:41.0,4466.0
2013,01,14,DCE,B,B1309,8673,4.0,42.0,14:59:33.0,4693.0
2013,01,14,DCE,B,B1311,4168,0.0,2.0,14:59:33.0,4694.0
2013,01,15,DCE,B,B1301,87,0,0,0,0
2013,01,15,DCE,B,B1303,670,0.0,2.0,14:56:27.0,4782.0
2013,01,15,DCE,B,B1305,5565,4.0,200.0,14:56:28.0,4669.0
2013,01,15,DCE,B,B1307,1518,0.0,2.0,14:56:14.0,4466.0
2013,01,15,DCE,B,B1309,8835,0.0,42.0,14:57:25.0,4693.0
2013,01,15,DCE,B,B1311,2636,0.0,2.0,14:56:15.0,4694.0
2013,01,16,DCE,B,B1301,87,0,0,0,0
