YYYY,MM,DD,EXCH,COMMODITY,TICKER,FILESIZE,VOLUME,OPENINT,TIMESTAMP,LASTPRICE
2013,01,04,SHFE,AL,AL1305,79364,1128.0,6608.0,15:00:00.500,15510.0
2013,01,04,SHFE,AL,AL1306,35640,116.0,542.0,15:00:00.500,15630.0
2013,01,04,SHFE,AL,AL1307,25955,0.0,400.0,15:00:00.500,15710.0
2013,01,04,SHFE,AL,AL1308,34448,0.0,214.0,15:00:00.500,15730.0
2013,01,04,SHFE,AL,AL1309,43598,0.0,132.0,15:00:00.500,15850.0
2013,01,04,SHFE,AL,AL1310,39076,0.0,68.0,15:00:00.500,15880.0
2013,01,04,SHFE,AL,AL1311,44065,0.0,16.0,15:00:00.500,16045.0
2013,01,04,SHFE,AL,AL1312,29835,0.0,6.0,15:00:00.500,16015.0
2013,01,07,SHFE,AL,AL1301,23837,2320.0,35390.0,15:00:00.500,15075.0
2013,01,07,SHFE,AL,AL1302,66195,3212.0,37472.0,15:00:00.500,15170.0
2013,01,07,SHFE,AL,AL1303,175746,5556.0,65636.0,15:00:00.500,15265.0
2013,01,07,SHFE,AL,AL1304,102339,5074.0,25980.0,15:00:00.500,15375.0
2013,01,07,SHFE,AL,AL1305,69227,1408.0,7004.0,15:00:00.500,15480.0
2013,01,07,SHFE,AL,AL1306,16239,24.0,542.0,15:00:00.500,15570.0
2013,01,07,SHFE,AL,AL1307,16609,12.0,402.0,15:00:00.500,15670.0
2013,01,07,SHFE,AL,AL1308,19809,6.0,216.0,15:00:00.500,15735.0
2013,01,07,SHFE,AL,AL1309,29288,0.0,132.0,15:00:00.500,15850.0
2013,01,07,SHFE,AL,AL1310,22845,0.0,68.0,15:00:00.500,15880.0
2013,01,07,SHFE,AL,AL1311,12839,0.0,16.0,15:00:00.500,16045.0
2013,01,07,SHFE,AL,AL1312,11816,0.0,6.0,15:00:00.500,16015.0
2013,01,08,SHFE,AL,AL1301,23245,4300.0,34000.0,15:00:00.500,15050.0
2013,01,08,SHFE,AL,AL1302,62100,2714.0,37890.0,15:00:00.500,15155.0
2013,01,08,SHFE,AL,AL1303,120365,5922.0,64618.0,15:00:00.500,15240.0
2013,01,08,SHFE,AL,AL1304,112720,5734.0,27910.0,15:00:00.500,15340.0
2013,01,08,SHFE,AL,AL1305,60147,1298.0,7584.0,15:00:00.500,15420.0
2013,01,08,SHFE,AL,AL1306,26529,144.0,588.0,15:00:00.500,15505.0
2013,01,08,SHFE,AL,AL1307,22368,134.0,434.0,15:00:00.500,15580.0
2013,01,08,SHFE,AL,AL1308,20205,4.0,216.0,15:00:00.500,15720.0
2013,01,08,SHFE,AL,AL1309,25445,0.0,132.0,15:00:00.500,15850.0
2013,01,08,SHFE,AL,AL1310,24345,0.0,68.0,15:00:00.500,15880.0
2013,01,08,SHFE,AL,AL1311,19604,0.0,16.0,15:00:00.500,16045.0
2013,01,08,SHFE,AL,AL1312,15761,0.0,6.0,15:00:00.500,16015.0
2013,01,09,SHFE,AL,AL1301,22614,4040.0,32040.0,15:00:00.500,15040.0
2013,01,09,SHFE,AL,AL1302,37699,3168.0,38496.0,15:00:00.500,15160.0
2013,01,09,SHFE,AL,AL1303,77970,3710.0,62778.0,15:00:00.500,15245.0
2013,01,09,SHFE,AL,AL1304,79410,3832.0,28638.0,15:00:00.500,15330.0
2013,01,09,SHFE,AL,AL1305,54926,1644.0,8394.0,15:00:00.500,15400.0
2013,01,09,SHFE,AL,AL1306,27702,196.0,642.0,15:00:00.500,15480.0
2013,01,09,SHFE,AL,AL1307,15248,6.0,432.0,15:00:00.500,15585.0
2013,01,09,SHFE,AL,AL1308,25857,0.0,216.0,15:00:00.500,15720.0
2013,01,09,SHFE,AL,AL1309,15449,0.0,132.0,15:00:00.500,15830.0
2013,01,09,SHFE,AL,AL1310,12903,0.0,68.0,15:00:00.500,15880.0
2013,01,09,SHFE,AL,AL1311,9980,4.0,16.0,15:00:00.500,15840.0
2013,01,09,SHFE,AL,AL1312,8945,0.0,6.0,15:00:00.500,16015.0
2013,01,10,SHFE,AL,AL1301,33786,5410.0,28830.0,15:00:00.500,15050.0
2013,01,10,SHFE,AL,AL1302,65019,5384.0,40284.0,15:00:00.500,15150.0
2013,01,10,SHFE,AL,AL1303,111835,6538.0,62494.0,15:00:00.500,15270.0
2013,01,10,SHFE,AL,AL1304,121071,8210.0,31534.0,15:00:00.500,15360.0
2013,01,10,SHFE,AL,AL1305,81706,3266.0,10484.0,15:00:00.500,15435.0
2013,01,10,SHFE,AL,AL1306,21251,232.0,700.0,15:00:00.500,15475.0
2013,01,10,SHFE,AL,AL1307,21776,336.0,650.0,15:00:00.500,15535.0
2013,01,10,SHFE,AL,AL1308,19829,0.0,216.0,15:00:00.500,15720.0
2013,01,10,SHFE,AL,AL1309,21406,20.0,152.0,15:00:00.500,15690.0
2013,01,10,SHFE,AL,AL1310,27153,278.0,264.0,15:00:00.500,15800.0
2013,01,10,SHFE,AL,AL1311,14063,0.0,16.0,15:00:00.500,15840.0
